path_id,length,weight,start_node,end_node,path_string
475,8,260,AGM_1_118,Cavity_1_77,AGM_1_118 -> AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Cavity_1_77
476,7,228,AGM_1_118,Cavity_1_79,AGM_1_118 -> AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_79
477,6,187,AGM_1_118,Mesenchyme_1_124,AGM_1_118 -> AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> Connective tissue_1_122 -> Mesenchyme_1_124
478,6,187,AGM_1_118,Connective tissue_1_126,AGM_1_118 -> AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> Connective tissue_1_122 -> Connective tissue_1_126
479,4,132,AGM_1_118,Connective tissue_1_120,AGM_1_118 -> AGM_1_117 -> AGM_1_116 -> Connective tissue_1_120
480,8,277,AGM_1_117,Heart_1_72,AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_73 -> Heart_1_72
481,8,322,AGM_1_117,Heart_1_74,AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_75 -> Heart_1_74
482,7,206,AGM_1_117,Cavity_1_77,AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Cavity_1_77
483,6,174,AGM_1_117,Cavity_1_79,AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_79
484,5,133,AGM_1_117,Mesenchyme_1_124,AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> Connective tissue_1_122 -> Mesenchyme_1_124
485,5,133,AGM_1_117,Connective tissue_1_126,AGM_1_117 -> AGM_1_116 -> AGM_1_121 -> Connective tissue_1_122 -> Connective tissue_1_126
486,3,78,AGM_1_117,Connective tissue_1_120,AGM_1_117 -> AGM_1_116 -> Connective tissue_1_120
487,7,230,AGM_1_116,Heart_1_72,AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_73 -> Heart_1_72
488,7,275,AGM_1_116,Heart_1_74,AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_75 -> Heart_1_74
489,6,159,AGM_1_116,Cavity_1_77,AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Cavity_1_77
490,5,127,AGM_1_116,Cavity_1_79,AGM_1_116 -> AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_79
491,4,86,AGM_1_116,Mesenchyme_1_124,AGM_1_116 -> AGM_1_121 -> Connective tissue_1_122 -> Mesenchyme_1_124
492,4,86,AGM_1_116,Connective tissue_1_126,AGM_1_116 -> AGM_1_121 -> Connective tissue_1_122 -> Connective tissue_1_126
493,2,31,AGM_1_116,Connective tissue_1_120,AGM_1_116 -> Connective tissue_1_120
494,6,199,AGM_1_121,Heart_1_72,AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_73 -> Heart_1_72
495,6,244,AGM_1_121,Heart_1_74,AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_75 -> Heart_1_74
496,5,128,AGM_1_121,Cavity_1_77,AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Cavity_1_77
497,4,96,AGM_1_121,Cavity_1_79,AGM_1_121 -> AGM_1_123 -> Cavity_1_78 -> Cavity_1_79
498,3,55,AGM_1_121,Mesenchyme_1_124,AGM_1_121 -> Connective tissue_1_122 -> Mesenchyme_1_124
499,3,55,AGM_1_121,Connective tissue_1_126,AGM_1_121 -> Connective tissue_1_122 -> Connective tissue_1_126
500,5,190,AGM_1_123,Heart_1_72,AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_73 -> Heart_1_72
501,5,235,AGM_1_123,Heart_1_74,AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Heart_1_75 -> Heart_1_74
502,4,119,AGM_1_123,Cavity_1_77,AGM_1_123 -> Cavity_1_78 -> Cavity_1_76 -> Cavity_1_77
503,3,87,AGM_1_123,Cavity_1_79,AGM_1_123 -> Cavity_1_78 -> Cavity_1_79
504,4,153,Cavity_1_78,Heart_1_72,Cavity_1_78 -> Cavity_1_76 -> Heart_1_73 -> Heart_1_72
505,4,198,Cavity_1_78,Heart_1_74,Cavity_1_78 -> Cavity_1_76 -> Heart_1_75 -> Heart_1_74
506,3,82,Cavity_1_78,Cavity_1_77,Cavity_1_78 -> Cavity_1_76 -> Cavity_1_77
507,2,50,Cavity_1_78,Cavity_1_79,Cavity_1_78 -> Cavity_1_79
508,3,103,Cavity_1_76,Heart_1_72,Cavity_1_76 -> Heart_1_73 -> Heart_1_72
509,3,148,Cavity_1_76,Heart_1_74,Cavity_1_76 -> Heart_1_75 -> Heart_1_74
510,2,32,Cavity_1_76,Cavity_1_77,Cavity_1_76 -> Cavity_1_77
511,2,71,Heart_1_73,Heart_1_72,Heart_1_73 -> Heart_1_72
512,2,116,Heart_1_75,Heart_1_74,Heart_1_75 -> Heart_1_74
513,3,27,Cavity_1_81,Cavity_1_85,Cavity_1_81 -> Cavity_1_83 -> Cavity_1_85
514,2,18,Cavity_1_81,Cavity_1_82,Cavity_1_81 -> Cavity_1_82
515,2,9,Cavity_1_83,Cavity_1_85,Cavity_1_83 -> Cavity_1_85
516,2,11,Cavity_1_88,Mesenchyme_1_91,Cavity_1_88 -> Mesenchyme_1_91
517,3,20,Cavity_1_90,Mesenchyme_1_94,Cavity_1_90 -> Mesenchyme_1_95 -> Mesenchyme_1_94
518,2,6,Mesenchyme_1_95,Mesenchyme_1_94,Mesenchyme_1_95 -> Mesenchyme_1_94
519,3,110,AGM_1_98,AGM_1_119,AGM_1_98 -> AGM_1_99 -> AGM_1_119
520,2,70,AGM_1_99,AGM_1_119,AGM_1_99 -> AGM_1_119
521,2,14,Mesenchyme_1_106,Neural crest_1_110,Mesenchyme_1_106 -> Neural crest_1_110
522,2,29,Dermomyotome_1_115,Dermomyotome_1_114,Dermomyotome_1_115 -> Dermomyotome_1_114
523,2,46,Connective tissue_1_122,Mesenchyme_1_124,Connective tissue_1_122 -> Mesenchyme_1_124
524,2,46,Connective tissue_1_122,Connective tissue_1_126,Connective tissue_1_122 -> Connective tissue_1_126
